39,144 ; 2,484 ; 22,130 2020/04/20 11:00:02
39,144 ; 2,484 ; 22,130 2020/04/20 11:20:01
39,144 ; 2,484 ; 22,130 2020/04/20 11:40:01
39,144 ; 2,484 ; 22,130 2020/04/20 12:00:01
39,144 ; 2,484 ; 22,130 2020/04/20 12:20:01
39,384 ; 2,504 ; 22,130 2020/04/20 13:00:01
39,681 ; 2,512 ; 22,130 2020/04/20 16:00:01
39,681 ; 2,512 ; 22,130 2020/04/20 16:20:01
39,681 ; 2,512 ; 22,130 2020/04/20 16:40:01
39,681 ; 2,512 ; 22,130 2020/04/20 17:00:01
40,581 ; 2,845 ; 22,130 2020/04/20 17:20:02
40,814 ; 2,588 ; 22,991 2020/04/21 14:00:02
40,814 ; 2,588 ; 22,991 2020/04/21 14:20:02
40,814 ; 2,588 ; 22,991 2020/04/21 14:40:01
40,814 ; 2,588 ; 22,991 2020/04/21 15:00:01
40,814 ; 2,588 ; 22,991 2020/04/21 15:20:01
40,814 ; 2,588 ; 22,991 2020/04/21 15:40:01
40,814 ; 2,588 ; 22,991 2020/04/21 16:00:02
40,814 ; 2,588 ; 22,991 2020/04/21 16:20:02
40,814 ; 2,588 ; 22,991 2020/04/21 16:40:01
40,814 ; 2,588 ; 22,991 2020/04/21 17:00:02
40,814 ; 2,588 ; 22,991 2020/04/21 17:20:01
40,814 ; 2,588 ; 22,991 2020/04/21 17:40:02
43,079 ; 2,741 ; 22,991 2020/04/21 18:00:01
43,079 ; 2,741 ; 22,991 2020/04/21 18:20:01
43,079 ; 2,741 ; 22,991 2020/04/21 18:40:02
43,079 ; 2,741 ; 22,991 2020/04/21 19:00:02
43,079 ; 2,741 ; 22,991 2020/04/21 19:20:02
43,079 ; 2,741 ; 22,991 2020/04/21 19:40:02
43,079 ; 2,741 ; 22,991 2020/04/21 20:00:01
43,079 ; 2,741 ; 22,991 2020/04/21 20:20:01
43,079 ; 2,741 ; 22,991 2020/04/21 20:40:01
43,079 ; 2,741 ; 24,325 2020/04/21 21:00:01
43,079 ; 2,741 ; 24,325 2020/04/21 21:20:02
43,079 ; 2,741 ; 24,325 2020/04/21 21:40:01
43,079 ; 2,741 ; 24,325 2020/04/21 22:00:01
43,079 ; 2,741 ; 24,325 2020/04/21 22:20:01
43,079 ; 2,741 ; 24,325 2020/04/21 22:40:01
43,079 ; 2,741 ; 24,325 2020/04/21 23:00:01
43,079 ; 2,741 ; 24,325 2020/04/21 23:20:01
43,079 ; 2,741 ; 24,325 2020/04/21 23:40:01
43,079 ; 2,741 ; 24,325 2020/04/22 00:00:01
43,079 ; 2,741 ; 24,325 2020/04/22 00:20:01
43,079 ; 2,741 ; 24,325 2020/04/22 00:40:01
43,079 ; 2,741 ; 24,325 2020/04/22 01:00:01
43,368 ; 2,761 ; 24,325 2020/04/22 01:20:02
43,592 ; 2,769 ; 24,325 2020/04/22 09:40:02
43,592 ; 2,769 ; 24,325 2020/04/22 10:00:02
43,592 ; 2,769 ; 24,325 2020/04/22 10:20:01
43,592 ; 2,769 ; 24,325 2020/04/22 10:40:01
43,592 ; 2,769 ; 24,325 2020/04/22 11:00:01
43,592 ; 2,769 ; 24,325 2020/04/22 11:20:02
43,592 ; 2,769 ; 24,325 2020/04/22 11:40:01
43,592 ; 2,769 ; 24,325 2020/04/22 12:00:01
43,592 ; 2,769 ; 24,325 2020/04/22 12:20:01
43,592 ; 2,769 ; 24,325 2020/04/22 12:40:01
43,592 ; 2,769 ; 24,325 2020/04/22 13:00:02
43,592 ; 2,769 ; 24,325 2020/04/22 13:20:01
43,592 ; 2,769 ; 24,325 2020/04/22 13:40:01
43,592 ; 2,769 ; 24,325 2020/04/22 14:00:02
43,592 ; 2,769 ; 24,325 2020/04/22 14:20:01
43,592 ; 2,769 ; 24,325 2020/04/22 14:40:01
43,592 ; 2,769 ; 24,325 2020/04/22 15:00:01
43,592 ; 2,769 ; 24,325 2020/04/22 15:20:01
43,592 ; 2,769 ; 24,325 2020/04/22 15:40:01
45,757 ; 2,906 ; 24,325 2020/04/22 16:00:01
45,757 ; 2,906 ; 24,325 2020/04/22 16:20:02
45,757 ; 2,906 ; 24,325 2020/04/22 16:40:01
45,757 ; 2,906 ; 24,325 2020/04/22 17:00:01
45,757 ; 2,906 ; 24,325 2020/04/22 17:20:01
45,757 ; 2,906 ; 24,325 2020/04/22 17:40:01
45,757 ; 2,906 ; 24,325 2020/04/22 18:00:01
45,757 ; 2,906 ; 24,325 2020/04/22 18:20:02
45,757 ; 2,906 ; 25,318 2020/04/22 18:40:01
45,757 ; 2,906 ; 25,318 2020/04/22 19:00:02
45,757 ; 2,906 ; 25,318 2020/04/22 19:20:01
45,757 ; 2,906 ; 25,318 2020/04/22 19:40:02
45,757 ; 2,906 ; 25,318 2020/04/22 20:00:01
45,757 ; 2,906 ; 25,318 2020/04/22 20:20:01
45,757 ; 2,906 ; 25,318 2020/04/22 20:40:02
46,182 ; 2,924 ; 25,318 2020/04/22 23:00:01
46,182 ; 2,924 ; 25,318 2020/04/22 23:20:02
46,348 ; 2,934 ; 25,318 2020/04/23 08:40:01
46,348 ; 2,934 ; 25,318 2020/04/23 09:00:02
46,348 ; 2,934 ; 25,318 2020/04/23 09:20:01
46,348 ; 2,934 ; 25,318 2020/04/23 09:40:01
46,348 ; 2,934 ; 25,318 2020/04/23 10:00:02
46,348 ; 2,934 ; 25,318 2020/04/23 10:20:01
46,348 ; 2,934 ; 25,318 2020/04/23 10:40:01
46,348 ; 2,934 ; 25,318 2020/04/23 11:00:01
46,348 ; 2,934 ; 25,318 2020/04/23 11:20:02
46,348 ; 2,934 ; 25,318 2020/04/23 11:40:01
46,348 ; 2,934 ; 25,318 2020/04/23 12:00:01
46,348 ; 2,934 ; 25,318 2020/04/23 12:20:02
46,701 ; 2,940 ; 25,318 2020/04/23 12:40:01
46,701 ; 2,940 ; 25,318 2020/04/23 13:00:01
46,701 ; 2,940 ; 25,318 2020/04/23 13:20:01
46,701 ; 2,940 ; 25,318 2020/04/23 14:00:02
46,701 ; 2,940 ; 25,318 2020/04/23 14:20:02
46,701 ; 2,940 ; 25,318 2020/04/23 14:40:01
46,701 ; 2,940 ; 25,318 2020/04/23 15:00:01
46,701 ; 2,940 ; 25,318 2020/04/23 15:20:01
46,701 ; 2,940 ; 25,318 2020/04/23 15:40:01
46,701 ; 2,940 ; 25,318 2020/04/23 16:00:02
46,701 ; 2,940 ; 25,318 2020/04/23 16:20:02
46,701 ; 2,940 ; 25,318 2020/04/23 16:40:01
46,701 ; 2,940 ; 25,318 2020/04/23 17:00:02
46,701 ; 2,940 ; 25,318 2020/04/23 17:20:01
49,492 ; 3,313 ; 25,318 2020/04/23 17:40:01
49,492 ; 3,313 ; 25,318 2020/04/23 18:00:01
49,492 ; 3,313 ; 26,573 2020/04/23 18:20:02
49,492 ; 3,313 ; 26,573 2020/04/23 18:40:01
50,230 ; 3,343 ; 26,573 2020/04/24 10:40:01
50,512 ; 3,365 ; 26,573 2020/04/24 11:00:01
50,512 ; 3,365 ; 26,573 2020/04/24 11:20:01
50,512 ; 3,365 ; 26,573 2020/04/24 11:40:01
50,512 ; 3,365 ; 26,573 2020/04/24 12:00:01
50,512 ; 3,365 ; 26,573 2020/04/24 12:20:01
50,512 ; 3,365 ; 26,573 2020/04/24 12:40:01
50,512 ; 3,365 ; 26,573 2020/04/24 13:00:02
50,512 ; 3,365 ; 26,573 2020/04/24 13:20:01
51,073 ; 3,407 ; 26,573 2020/04/24 13:40:01
51,073 ; 3,407 ; 26,573 2020/04/24 14:00:01
51,073 ; 3,407 ; 26,573 2020/04/24 14:20:02
51,073 ; 3,407 ; 26,573 2020/04/24 14:40:01
51,073 ; 3,407 ; 26,573 2020/04/24 15:00:01
51,073 ; 3,407 ; 26,573 2020/04/24 15:20:02
51,073 ; 3,407 ; 26,573 2020/04/24 15:41:31
51,073 ; 3,407 ; 26,573 2020/04/24 16:00:01
51,073 ; 3,407 ; 26,573 2020/04/24 16:20:01
51,073 ; 3,407 ; 26,573 2020/04/24 16:40:02
51,073 ; 3,407 ; 26,573 2020/04/24 17:00:02
51,073 ; 3,407 ; 26,573 2020/04/24 17:20:01
52,995 ; 3,670 ; 26,573 2020/04/24 17:40:02
52,995 ; 3,670 ; 26,573 2020/04/24 18:00:01
52,995 ; 3,670 ; 26,573 2020/04/24 18:20:01
52,995 ; 3,670 ; 26,573 2020/04/24 18:40:01
52,995 ; 3,670 ; 26,573 2020/04/24 19:00:01
52,995 ; 3,670 ; 26,573 2020/04/24 19:20:02
52,995 ; 3,670 ; 26,573 2020/04/24 19:40:02
52,995 ; 3,670 ; 26,573 2020/04/24 20:00:01
52,995 ; 3,670 ; 26,573 2020/04/24 20:20:01
52,995 ; 3,670 ; 26,573 2020/04/24 20:40:01
52,995 ; 3,670 ; 27,655 2020/04/24 21:00:01
52,995 ; 3,670 ; 27,655 2020/04/24 21:20:01
63,328 ; 4,298 ; 30,152 2020/04/27 11:00:03
63,328 ; 4,298 ; 30,152 2020/04/27 11:20:03
63,328 ; 4,298 ; 30,152 2020/04/27 11:40:03
63,328 ; 4,298 ; 30,152 2020/04/27 12:00:01
63,328 ; 4,298 ; 30,152 2020/04/27 12:20:01
63,328 ; 4,298 ; 30,152 2020/04/27 12:40:01
63,328 ; 4,298 ; 30,152 2020/04/27 13:00:01
63,328 ; 4,298 ; 30,152 2020/04/27 13:20:02
63,328 ; 4,298 ; 30,152 2020/04/27 14:00:01
63,328 ; 4,298 ; 30,152 2020/04/27 14:20:01
63,328 ; 4,298 ; 30,152 2020/04/27 14:40:01
63,328 ; 4,298 ; 30,152 2020/04/27 15:00:01
66,501 ; 4,543 ; 31,142 2020/04/27 18:00:01
66,501 ; 4,543 ; 31,142 2020/04/27 18:20:02
66,501 ; 4,543 ; 31,142 2020/04/27 18:40:03
66,501 ; 4,543 ; 31,142 2020/04/27 19:00:03
66,501 ; 4,543 ; 31,142 2020/04/27 19:20:01
66,501 ; 4,543 ; 31,142 2020/04/27 19:40:01
66,501 ; 4,543 ; 31,142 2020/04/27 20:00:01
66,501 ; 4,543 ; 31,142 2020/04/27 20:20:01
66,501 ; 4,543 ; 31,142 2020/04/27 23:20:01
67,446 ; 4,603 ; 31,142 2020/04/27 23:40:01
67,446 ; 4,603 ; 31,142 2020/04/28 10:40:01
67,446 ; 4,603 ; 31,142 2020/04/28 11:00:01
67,446 ; 4,603 ; 31,142 2020/04/28 11:20:01
67,446 ; 4,603 ; 31,142 2020/04/28 11:40:01
67,446 ; 4,603 ; 31,142 2020/04/28 12:00:02
67,446 ; 4,603 ; 31,142 2020/04/28 12:20:01
67,446 ; 4,603 ; 31,142 2020/04/28 12:40:01
67,446 ; 4,603 ; 31,142 2020/04/28 13:00:01
67,446 ; 4,603 ; 31,142 2020/04/28 13:20:01
68,188 ; 4,674 ; 31,142 2020/04/28 13:40:01
68,188 ; 4,674 ; 31,142 2020/04/28 14:00:01
68,188 ; 4,674 ; 31,142 2020/04/28 14:20:01
68,188 ; 4,674 ; 31,142 2020/04/28 14:40:01
68,188 ; 4,674 ; 31,142 2020/04/28 15:00:02
68,188 ; 4,674 ; 31,142 2020/04/28 15:20:01
