765,613 ; 40,620 ; 71,253 2020/04/20 11:00:02
765,613 ; 40,620 ; 71,253 2020/04/20 11:20:01
765,613 ; 40,620 ; 71,253 2020/04/20 11:40:01
767,189 ; 40,743 ; 71,281 2020/04/20 12:00:01
767,379 ; 40,750 ; 71,281 2020/04/20 12:20:01
768,114 ; 41,273 ; 71,396 2020/04/20 13:00:01
781,561 ; 41,586 ; 71,770 2020/04/20 16:00:01
782,987 ; 41,777 ; 71,770 2020/04/20 16:20:01
782,987 ; 41,777 ; 71,770 2020/04/20 16:40:01
784,201 ; 41,837 ; 71,770 2020/04/20 17:00:01
784,560 ; 41,844 ; 71,770 2020/04/20 17:20:02
803,018 ; 43,558 ; 75,317 2020/04/21 14:00:02
803,349 ; 43,635 ; 75,317 2020/04/21 14:20:02
803,575 ; 43,663 ; 75,317 2020/04/21 14:40:01
803,575 ; 43,663 ; 75,317 2020/04/21 15:00:01
804,406 ; 43,711 ; 75,989 2020/04/21 15:20:01
804,759 ; 43,995 ; 81,810 2020/04/21 15:40:01
804,759 ; 43,995 ; 81,810 2020/04/21 16:00:02
805,980 ; 44,240 ; 81,810 2020/04/21 16:20:02
809,615 ; 44,623 ; 81,817 2020/04/21 16:40:01
811,478 ; 44,752 ; 82,620 2020/04/21 17:00:02
813,579 ; 44,996 ; 82,620 2020/04/21 17:20:01
813,589 ; 45,013 ; 82,620 2020/04/21 17:40:02
813,758 ; 45,024 ; 82,620 2020/04/21 18:00:01
815,491 ; 45,097 ; 82,620 2020/04/21 18:20:01
815,491 ; 45,097 ; 82,620 2020/04/21 18:40:02
815,892 ; 45,126 ; 82,620 2020/04/21 19:00:02
816,336 ; 45,172 ; 82,676 2020/04/21 19:20:02
816,385 ; 45,174 ; 82,693 2020/04/21 19:40:02
816,385 ; 45,174 ; 82,693 2020/04/21 20:00:01
816,385 ; 45,174 ; 82,693 2020/04/21 20:20:01
817,006 ; 45,226 ; 82,768 2020/04/21 20:40:01
817,952 ; 45,279 ; 82,860 2020/04/21 21:00:01
818,366 ; 45,296 ; 82,860 2020/04/21 21:20:02
819,805 ; 45,316 ; 82,923 2020/04/21 21:40:01
818,744 ; 45,318 ; 82,923 2020/04/21 22:00:01
818,744 ; 45,318 ; 82,923 2020/04/21 22:20:01
818,744 ; 45,318 ; 82,923 2020/04/21 22:40:01
818,744 ; 45,318 ; 82,923 2020/04/21 23:00:01
818,892 ; 45,339 ; 82,923 2020/04/21 23:20:01
819,164 ; 45,340 ; 82,973 2020/04/21 23:40:01
819,164 ; 45,340 ; 82,973 2020/04/22 00:00:01
819,164 ; 45,340 ; 82,973 2020/04/22 00:20:01
819,164 ; 45,340 ; 82,973 2020/04/22 00:40:01
819,164 ; 45,340 ; 82,973 2020/04/22 01:00:01
819,164 ; 45,340 ; 82,973 2020/04/22 01:20:02
819,175 ; 45,343 ; 82,973 2020/04/22 09:40:02
819,199 ; 45,352 ; 82,973 2020/04/22 10:00:02
819,321 ; 45,355 ; 82,973 2020/04/22 10:20:01
819,321 ; 45,355 ; 82,973 2020/04/22 10:40:01
819,321 ; 45,356 ; 83,008 2020/04/22 11:00:01
819,321 ; 45,356 ; 83,008 2020/04/22 11:20:02
819,321 ; 45,356 ; 83,008 2020/04/22 11:40:01
820,273 ; 45,430 ; 83,068 2020/04/22 12:00:01
820,273 ; 45,430 ; 83,068 2020/04/22 12:20:01
820,380 ; 45,457 ; 83,068 2020/04/22 12:40:01
820,600 ; 45,967 ; 83,203 2020/04/22 13:00:02
820,600 ; 45,967 ; 83,203 2020/04/22 13:20:01
820,600 ; 45,967 ; 83,203 2020/04/22 13:40:01
822,976 ; 46,122 ; 83,420 2020/04/22 14:00:02
829,013 ; 46,147 ; 83,420 2020/04/22 14:20:01
829,392 ; 46,149 ; 83,420 2020/04/22 14:40:01
829,392 ; 46,149 ; 83,420 2020/04/22 15:00:01
829,392 ; 46,149 ; 83,420 2020/04/22 15:20:02
829,392 ; 46,149 ; 83,420 2020/04/22 15:40:01
830,572 ; 46,235 ; 83,448 2020/04/22 16:00:01
831,086 ; 46,249 ; 83,462 2020/04/22 16:20:01
831,086 ; 46,249 ; 83,462 2020/04/22 16:40:01
837,719 ; 46,771 ; 83,462 2020/04/22 17:00:01
837,719 ; 46,771 ; 83,462 2020/04/22 17:20:01
840,422 ; 46,902 ; 83,646 2020/04/22 17:40:01
844,440 ; 47,227 ; 83,759 2020/04/22 18:00:01
844,440 ; 47,227 ; 83,759 2020/04/22 18:20:02
844,671 ; 47,418 ; 83,780 2020/04/22 18:40:01
844,992 ; 47,430 ; 83,910 2020/04/22 19:00:02
845,822 ; 47,479 ; 83,917 2020/04/22 19:20:01
845,936 ; 47,486 ; 83,917 2020/04/22 19:40:02
846,294 ; 47,524 ; 83,917 2020/04/22 20:00:01
846,692 ; 47,537 ; 83,921 2020/04/22 20:20:01
846,692 ; 47,537 ; 83,978 2020/04/22 20:40:02
848,994 ; 47,676 ; 84,050 2020/04/22 23:00:01
848,994 ; 47,676 ; 84,050 2020/04/22 23:20:02
849,092 ; 47,681 ; 84,050 2020/04/23 08:40:01
849,092 ; 47,684 ; 84,050 2020/04/23 09:00:02
849,092 ; 47,684 ; 84,050 2020/04/23 09:20:02
849,092 ; 47,684 ; 84,050 2020/04/23 09:40:01
849,092 ; 47,684 ; 84,050 2020/04/23 10:00:02
849,092 ; 47,684 ; 84,050 2020/04/23 10:20:01
849,094 ; 47,684 ; 84,050 2020/04/23 10:40:01
849,094 ; 47,684 ; 84,050 2020/04/23 11:00:01
849,339 ; 47,696 ; 84,058 2020/04/23 11:20:02
850,116 ; 47,737 ; 84,058 2020/04/23 11:40:01
851,195 ; 47,798 ; 84,117 2020/04/23 12:00:01
851,586 ; 47,808 ; 84,117 2020/04/23 12:20:02
852,431 ; 47,851 ; 84,117 2020/04/23 12:40:01
852,640 ; 48,300 ; 84,221 2020/04/23 13:00:02
852,717 ; 48,300 ; 84,221 2020/04/23 13:20:01
855,301 ; 48,483 ; 84,812 2020/04/23 14:00:02
866,105 ; 48,809 ; 84,812 2020/04/23 14:20:02
866,148 ; 48,868 ; 84,812 2020/04/23 14:40:02
866,148 ; 48,868 ; 84,812 2020/04/23 15:00:01
866,148 ; 48,868 ; 84,812 2020/04/23 15:20:01
866,148 ; 48,868 ; 84,812 2020/04/23 15:40:01
867,087 ; 48,925 ; 84,812 2020/04/23 16:00:02
868,414 ; 49,089 ; 84,825 2020/04/23 16:20:02
868,495 ; 49,094 ; 84,825 2020/04/23 16:40:01
870,745 ; 49,221 ; 85,006 2020/04/23 17:00:02
870,974 ; 49,231 ; 85,010 2020/04/23 17:20:01
876,156 ; 49,648 ; 85,010 2020/04/23 17:40:01
876,156 ; 49,648 ; 85,010 2020/04/23 18:00:01
876,174 ; 49,650 ; 85,010 2020/04/23 18:20:02
876,174 ; 49,651 ; 85,010 2020/04/23 18:40:01
887,622 ; 50,283 ; 85,922 2020/04/24 10:40:01
887,786 ; 50,295 ; 89,143 2020/04/24 11:00:01
888,881 ; 50,369 ; 89,221 2020/04/24 11:20:01
888,881 ; 50,369 ; 89,221 2020/04/24 11:40:01
889,391 ; 50,370 ; 89,877 2020/04/24 12:00:01
890,198 ; 50,403 ; 89,982 2020/04/24 12:20:01
890,719 ; 50,836 ; 90,094 2020/04/24 12:40:01
892,761 ; 50,849 ; 90,094 2020/04/24 13:00:02
894,034 ; 50,919 ; 90,187 2020/04/24 13:20:01
894,475 ; 50,939 ; 90,201 2020/04/24 13:40:01
895,010 ; 50,949 ; 90,261 2020/04/24 14:00:01
903,202 ; 50,952 ; 90,261 2020/04/24 14:20:02
903,245 ; 50,952 ; 90,261 2020/04/24 14:40:01
903,298 ; 50,954 ; 90,261 2020/04/24 15:00:01
903,775 ; 50,988 ; 90,261 2020/04/24 15:20:02
903,775 ; 50,988 ; 90,261 2020/04/24 15:41:31
904,079 ; 50,993 ; 90,261 2020/04/24 16:00:01
906,216 ; 51,139 ; 90,338 2020/04/24 16:20:01
909,116 ; 51,342 ; 92,266 2020/04/24 16:40:02
911,840 ; 51,449 ; 92,266 2020/04/24 17:00:02
912,010 ; 51,453 ; 92,266 2020/04/24 17:20:01
912,010 ; 51,453 ; 92,266 2020/04/24 17:40:02
912,838 ; 51,607 ; 92,266 2020/04/24 18:00:01
912,838 ; 51,607 ; 92,266 2020/04/24 18:20:01
915,538 ; 51,692 ; 92,312 2020/04/24 18:40:01
916,348 ; 51,742 ; 93,275 2020/04/24 19:00:01
917,347 ; 51,865 ; 93,283 2020/04/24 19:20:02
922,293 ; 52,061 ; 93,283 2020/04/24 19:40:01
922,934 ; 52,071 ; 93,283 2020/04/24 20:00:01
923,474 ; 52,085 ; 93,369 2020/04/24 20:20:01
923,612 ; 52,092 ; 93,404 2020/04/24 20:40:01
923,612 ; 52,092 ; 93,404 2020/04/24 21:00:01
923,812 ; 52,097 ; 110,400 2020/04/24 21:20:01
987,916 ; 55,425 ; 118,781 2020/04/27 11:00:03
987,916 ; 55,425 ; 118,781 2020/04/27 11:20:03
988,928 ; 55,461 ; 118,783 2020/04/27 11:40:02
989,838 ; 55,497 ; 118,869 2020/04/27 12:00:01
990,021 ; 55,499 ; 118,869 2020/04/27 12:20:01
990,290 ; 55,843 ; 118,869 2020/04/27 12:40:01
991,071 ; 55,879 ; 120,122 2020/04/27 13:00:01
993,852 ; 56,009 ; 120,299 2020/04/27 13:20:02
993,852 ; 56,009 ; 120,299 2020/04/27 14:00:01
995,288 ; 56,139 ; 122,675 2020/04/27 14:20:01
995,288 ; 56,139 ; 122,675 2020/04/27 14:40:01
998,837 ; 56,148 ; 137,014 2020/04/27 15:00:01
1,004,802 ; 56,498 ; 137,591 2020/04/27 18:00:01
1,004,942 ; 56,527 ; 137,591 2020/04/27 18:20:02
1,004,942 ; 56,527 ; 137,591 2020/04/27 18:40:03
1,004,942 ; 56,527 ; 137,591 2020/04/27 19:00:03
1,005,453 ; 56,560 ; 137,596 2020/04/27 19:20:01
1,007,162 ; 56,595 ; 137,720 2020/04/27 19:40:01
1,007,514 ; 56,624 ; 137,720 2020/04/27 20:00:01
1,008,043 ; 56,649 ; 137,739 2020/04/27 20:20:01
1,010,356 ; 56,797 ; 138,990 2020/04/27 23:20:01
1,010,356 ; 56,797 ; 138,990 2020/04/27 23:40:01
1,010,563 ; 56,808 ; 139,418 2020/04/28 10:40:01
1,011,408 ; 56,855 ; 139,418 2020/04/28 11:00:01
1,012,147 ; 56,933 ; 139,419 2020/04/28 11:20:01
1,012,147 ; 56,933 ; 139,419 2020/04/28 11:40:01
1,013,128 ; 57,037 ; 139,419 2020/04/28 12:00:02
1,013,290 ; 57,043 ; 139,422 2020/04/28 12:20:01
1,013,508 ; 57,049 ; 139,422 2020/04/28 12:40:01
1,013,508 ; 57,049 ; 139,422 2020/04/28 13:00:01
1,013,557 ; 57,049 ; 139,481 2020/04/28 13:20:01
1,014,541 ; 57,065 ; 139,555 2020/04/28 13:40:01
1,016,692 ; 57,132 ; 139,834 2020/04/28 14:00:01
1,019,823 ; 57,601 ; 139,927 2020/04/28 14:20:01
1,022,259 ; 57,862 ; 139,927 2020/04/28 14:40:01
1,022,259 ; 57,862 ; 139,927 2020/04/28 15:00:02
1,022,259 ; 57,862 ; 139,927 2020/04/28 15:20:01
